,id,text,cleaned_text,label_name,label,pred,logits,pred_name
10,24758,"Of course seeing as you're one of them, you'd deny everything blindly in order to help your kind.","of course seeing as you're one of them, you'd deny everything blindly in order to help your kind.",Implicit HS,2,0,"[1.3818329572677612, 0.32012617588043213, -0.6645927429199219]",Not HS
11,24759,"I'm sick and tired of whining females. Being oppressed is just an individual problem, they will eventually get over it.","i'm sick and tired of whining females. being oppressed is just an individual problem, they will eventually get over it.",Explicit HS,1,1,"[0.19147464632987976, 2.2335610389709473, -1.2420604228973389]",Explicit HS
12,24760,"I can't stand gay people. If one says they are perverts, he must be right.","i can't stand gay people. if one says they are perverts, he must be right.",Explicit HS,1,1,"[-0.8585065603256226, 2.961519479751587, -0.7165191769599915]",Explicit HS
13,24761,Perhaps you would like to comment on the link below ?,perhaps you would like to comment on the link below ?,Not HS,0,0,"[3.151071786880493, -1.9168553352355957, -1.0015231370925903]",Not HS
14,24762,"Immigrants take our jobs, they take our country.","immigrants take our jobs, they take our country.",Explicit HS,1,1,"[-0.9256645441055298, 2.650343418121338, -0.5729407668113708]",Explicit HS
15,24763,@John_KissMyBot @Lisa23503910 @realDonaldTrump Expose the Corruption #DeclassifyFISA #MAGA #AmericaFirst #KAG #BuildThatWall,@user @user @user expose the corruption declassifyfisa maga americafirst kag buildthatwall,Not HS,0,1,"[1.0793322324752808, 2.935943126678467, -2.674175977706909]",Explicit HS
16,24764,Long live Breivik!,long live breivik!,Explicit HS,1,0,"[2.4955856800079346, 0.4337836802005768, -1.903318166732788]",Not HS
17,24765,"I have just followed the link for the BDP , tried to check the policies only to be shown a lot of Latin that translates as total gobbledegook !","i have just followed the link for the bdp , tried to check the policies only to be shown a lot of latin that translates as total gobbledegook !",Not HS,0,0,"[3.38138747215271, -0.8126081228256226, -2.0263619422912598]",Not HS
18,24766,Why would you want to be respectful of women if all women are the same?,why would you want to be respectful of women if all women are the same?,Explicit HS,1,1,"[-0.38408297300338745, 1.8351432085037231, -0.5565227270126343]",Explicit HS
19,24767,Allowing gays to donate blood compromises patient safety because of their sexual behavior that spreads diseases such as HIV.,allowing gays to donate blood compromises patient safety because of their sexual behavior that spreads diseases such as hiv.,Explicit HS,1,1,"[-0.10353457182645798, 1.9510747194290161, -0.7291999459266663]",Explicit HS
20,24768,"Australian here too , 1/4 Irish , 1/4 English , 1/4 Greek , 1/4 Latvian , 100 % white and damn proud of it too , plus my grandfather was is the ss Latvian legion which I feel was awesome .","australian here too , 1/4 irish , 1/4 english , 1/4 greek , 1/4 latvian , 100 % white and damn proud of it too , plus my grandfather was is the ss latvian legion which i feel was awesome .",Not HS,0,0,"[2.7732021808624268, -0.3292527496814728, -1.51857590675354]",Not HS
21,24769,I just saw a bird fuckin another bird and when they were done they both flew in totally opposite directions... This best sums up my sex life,i just saw a bird fuckin another bird and when they were done they both flew in totally opposite directions... this best sums up my sex life,Not HS,0,0,"[2.9289262294769287, -0.4029448926448822, -1.7494908571243286]",Not HS
22,24770,A citizen will have the right to bear arms and encouraged to exercise it .,a citizen will have the right to bear arms and encouraged to exercise it .,Not HS,0,0,"[0.49366095662117004, 0.4111177921295166, -0.01383123453706503]",Not HS
23,24771,Illegal Alien Raped Girl In Kentucky via @USIACrimeReport@realDonaldTrump @GOPLeader #BuildTheWall #DeportThemAllStop Putting Citizens at unnecessary risk!#HonorYourOath#DeathPenalty,illegal alien raped girl in kentucky via @user @user buildthewall deportthemallstop putting citizens at unnecessary risk!honoryouroath#deathpenalty,Explicit HS,1,1,"[0.4734543561935425, 3.351395606994629, -2.4362728595733643]",Explicit HS
24,24772,"@SteveScalise We voted to stop our invasion, not a tax cut.#BuildTheWall #DeportThemAll","@user we voted to stop our invasion, not a tax cut.buildthewall deportthemall",Explicit HS,1,1,"[0.32295089960098267, 2.8229176998138428, -1.874046802520752]",Explicit HS
25,24773,@NBCNews They don't look mistreated. Give it up. They aren't migrant they are illegal. #BUILDTHEWALL #deportthemall #MyVoteCounts #TRUMP2020 #VoterID #BUILDTHEWALL #AMERICANSFIRST,@user they don't look mistreated. give it up. they aren't migrant they are illegal. buildthewall deportthemall myvotecounts trump2020 voterid buildthewall americansfirst,Explicit HS,1,1,"[0.9289215207099915, 2.734128475189209, -2.46290922164917]",Explicit HS
26,24774,Jesus will also protect His people.,jesus will also protect his people.,Not HS,0,1,"[0.4386001229286194, 0.7668378353118896, -0.5124831199645996]",Explicit HS
27,24775,The churches also used to operate hospitals .,the churches also used to operate hospitals .,Not HS,0,0,"[1.6993695497512817, -0.5543358325958252, -0.5514237880706787]",Not HS
28,24776,"No , unfortunately he did n't .","no , unfortunately he did n't .",Not HS,0,0,"[3.5246422290802, -1.020050287246704, -1.7307392358779907]",Not HS
29,24777,muslims are commanded to kill all jews ! see verse :,muslims are commanded to kill all jews ! see verse :,Explicit HS,1,1,"[-1.4704171419143677, 2.136756420135498, 0.2431081086397171]",Explicit HS
30,24778,@djf510 You mean it's not true?,@user you mean it's not true?,Not HS,0,0,"[3.4562437534332275, -0.2799343764781952, -2.101241111755371]",Not HS
31,24779,Queers are just a bunch of disgusting faggots. They should be isolated.,queers are just a bunch of disgusting faggots. they should be isolated.,Explicit HS,1,1,"[-0.9853768944740295, 4.109288215637207, -1.6768388748168945]",Explicit HS
32,24780,little black kid gets his ass kicked - YouTube Because I always enjoy these videos .,little black kid gets his ass kicked - youtube because i always enjoy these videos .,Not HS,0,0,"[2.9852941036224365, -0.6629672050476074, -1.6117101907730103]",Not HS
33,24781,In one year 2.2 million people were incinerated in these very chambers .,in one year 2.2 million people were incinerated in these very chambers .,Not HS,0,1,"[0.44373640418052673, 1.6001100540161133, -1.3655450344085693]",Explicit HS
34,24782,If we didn't do that we just have to drop a few nukes or napalm on this piece of lunatic landscape and the problem would be solved.,if we didn't do that we just have to drop a few nukes or napalm on this piece of lunatic landscape and the problem would be solved.,Explicit HS,1,1,"[-0.0605076439678669, 2.7946677207946777, -1.583004355430603]",Explicit HS
35,24783,"The more we learn about the activities of the noble illegal aliens who are just trying to make a better life, the more we see that crossing the border illegally is only the beginning of their lawlessness in the US. #BuildThatWall","the more we learn about the activities of the noble illegal aliens who are just trying to make a better life, the more we see that crossing the border illegally is only the beginning of their lawlessness in the us. buildthatwall",Explicit HS,1,1,"[-0.44962817430496216, 2.2800278663635254, -0.752510666847229]",Explicit HS
36,24784,"@AnnCoulter Yeah, asking for the truth could be characterized as ""Most Hysterical Woman"" by someone who has no idea what a Woman actually IS.","@user yeah, asking for the truth could be characterized as ""most hysterical woman"" by someone who has no idea what a woman actually is.",Not HS,0,0,"[1.548850655555725, 0.18119923770427704, -0.7613873481750488]",Not HS
37,24785,@timesofindia To teach the art of Goondaism&amp;giving shelters to illegal immigrants&amp;make UK also boil like WB in India,@user to teach the art of goondaism&amp;giving shelters to illegal immigrants&amp;make uk also boil like wb in india,Not HS,0,1,"[0.512986958026886, 1.6039462089538574, -0.8589257597923279]",Explicit HS
38,24786,Islam is not a religion of peace! And Islam is a system of oppression and slavery! Islam is a criminal ideology that has caused the death of over 5 million Africans!,islam is not a religion of peace! and islam is a system of oppression and slavery! islam is a criminal ideology that has caused the death of over 5 million africans!,Explicit HS,1,1,"[-1.315055251121521, 2.998239278793335, -0.6623570919036865]",Explicit HS
39,24787,"You need some white culture , and a dictionary .","you need some white culture , and a dictionary .",Not HS,0,0,"[1.2442518472671509, 0.2992855906486511, -0.539151132106781]",Not HS
40,24788,"When a system of government is dominated by one racial group such as the jews, especially when there is a tendency for them to live together, establish rules, and organize and enact laws, then these are signs of a rotten society.","when a system of government is dominated by one racial group such as the jews, especially when there is a tendency for them to live together, establish rules, and organize and enact laws, then these are signs of a rotten society.",Explicit HS,1,1,"[-0.3458429276943207, 0.7100206017494202, 0.2532888948917389]",Explicit HS
41,24789,Illegal Immigrant Beheads 13-Year-Old Girl  after he forces her to watch Grandmothers Murder  this is what @SenateDems Support Killing by Illegals as they protect them in #SanctuaryCities  #Trump #MAGA @FoxNews  Media Blackout https://t.co/fNjjo728lq via @yournewswire,illegal immigrant beheads 13-year-old girl after he forces her to watch grandmothers murder this is what @user support killing by illegals as they protect them in sanctuarycities trump maga @user media blackout url,Explicit HS,1,1,"[1.1049004793167114, 2.1256871223449707, -2.251537322998047]",Explicit HS
42,24790,Communists Take Down Greek Government Website Over Athens Fire Disaster Response Time https://t.co/WO0tbViY3C #Greece #Anonymous won't be taking down terrorists #rapefugee websites any time soon.,communists take down greek government website over athens fire disaster response time url,Explicit HS,1,0,"[1.7762681245803833, 1.3773167133331299, -2.07589054107666]",Not HS
43,24791,"Indeed they are , and if one does n't stop for a moment to consider the implications of that , they do n't see the obvious contraction in terms .","indeed they are , and if one does n't stop for a moment to consider the implications of that , they do n't see the obvious contraction in terms .",Not HS,0,0,"[2.569169759750366, -0.21856190264225006, -1.4829161167144775]",Not HS
44,24792,This plague on the Earth must be stopped.,this plague on the earth must be stopped.,Explicit HS,1,1,"[-0.2945132255554199, 3.3286008834838867, -1.907766342163086]",Explicit HS
45,24793,: csp poll ( 2015 ): 29 % of muslim-americans : violence against those who insult muhammad is acceptable, : csp poll ( 2015 ): 29 % of muslim-americans : violence against those who insult muhammad is acceptable,Explicit HS,1,1,"[0.3158624470233917, 1.4921371936798096, -0.6844572424888611]",Explicit HS
46,24794,if youre not white youre not american.,if youre not white youre not american.,Implicit HS,2,1,"[0.4037896394729614, 0.5122713446617126, 0.04450804740190506]",Explicit HS
47,24795,We have a new line of shirts comming out to help keep the funds comming in for the land base .,we have a new line of shirts comming out to help keep the funds comming in for the land base .,Not HS,0,0,"[2.2805511951446533, -0.32956409454345703, -1.219366192817688]",Not HS
48,24796,"Very nice I have a problem with clutter in my room , I would need to throw a hell of a lot out to make mine over but good job","very nice i have a problem with clutter in my room , i would need to throw a hell of a lot out to make mine over but good job",Not HS,0,0,"[2.6044905185699463, 0.13643287122249603, -1.89609956741333]",Not HS
49,24797, disabled peoples existence is basically an excuse for lazy people to sit around all day, disabled peoples existence is basically an excuse for lazy people to sit around all day,Implicit HS,2,1,"[-0.33470505475997925, 1.645889401435852, -0.3354678153991699]",Explicit HS
50,24798,@Paulferrar2892 @rms_xox7 Hell do you think you are to call my friend a fucking skank?! Just because she's bringing… https://t.co/kVOIDSz3SN,@user @user hell do you think you are to call my friend a fucking skank?! just because she's bringing… url,Not HS,0,0,"[2.3560099601745605, 0.7383726835250854, -2.397810935974121]",Not HS
51,24799,The Holocaust cannot be remembered in the present time because the alleged genocides of the 19th century did not happen in the past. This nonsense will never go away.,the holocaust cannot be remembered in the present time because the alleged genocides of the 19th century did not happen in the past. this nonsense will never go away.,Implicit HS,2,1,"[-0.7265192866325378, 1.8448567390441895, -0.11552702635526657]",Explicit HS
52,24800,"Don't you just love our city? In Buffalo, a coding program seeks to open tech career doors for #immigrant girls. #RefugeesWelcome #ImmigrantsWelcome https://t.co/bZpvhwynEM","don't you just love our city? in buffalo, a coding program seeks to open tech career doors for immigrant girls. refugeeswelcome immigrantswelcome url",Not HS,0,0,"[1.4818679094314575, 1.0111595392227173, -1.5112605094909668]",Not HS
53,24801,"Welcome back , I hope you make s/f a habit .","welcome back , i hope you make s/f a habit .",Not HS,0,0,"[3.152491331100464, -0.9652947187423706, -1.3373453617095947]",Not HS
54,24802,Evidence?,evidence?,Not HS,0,0,"[3.0401265621185303, -0.7719621658325195, -1.5617144107818604]",Not HS
55,24803, some people should be forced to be euthanized, some people should be forced to be euthanized,Implicit HS,2,1,"[-0.2915976643562317, 2.917001485824585, -1.7273112535476685]",Explicit HS
56,24804,Not to mention that the US just helped the libyans free themselves from Gaddafi.,not to mention that the us just helped the libyans free themselves from gaddafi.,Not HS,0,1,"[-0.2928662896156311, 1.2946609258651733, 0.10430853068828583]",Explicit HS
57,24805,@POTUS -Since they have for years sent their best &amp; brightest to the US illegally NOW is the time to #sendThemBack to help in their homelands. We have a MORAL OBLIGATION to do so before situations worsen! #MAGA @VP @ICEgov @DHSgov #BuildTheWall https:,@user -since they have for years sent their best &amp; brightest to the us illegally now is the time to sendthemback to help in their homelands. we have a moral obligation to do so before situations worsen! maga @user @user @user buildthewall url,Explicit HS,1,1,"[1.039793848991394, 2.2870426177978516, -2.342853307723999]",Explicit HS
58,24806,Hmmmm. not a fan of the Hydroshok round .,hmmmm. not a fan of the hydroshok round .,Not HS,0,0,"[3.4203708171844482, -0.8937509059906006, -1.8832989931106567]",Not HS
59,24807,FUCK YOU HARVEY WEINSTEIN! Anyone who has suffered from rape and I mean all. Lock him up. I stayed silent for 24 hours. Going sue me HW?,fuck you harvey weinstein! anyone who has suffered from rape and i mean all. lock him up. i stayed silent for 24 hours. going sue me hw?,Not HS,0,1,"[1.0918749570846558, 2.0590076446533203, -1.9745162725448608]",Explicit HS
60,24808,"Welcome to Stormfront , Eldritch !","welcome to stormfront , eldritch !",Not HS,0,1,"[1.362838864326477, 1.7398041486740112, -2.024339199066162]",Explicit HS
61,24809,You absolutely rock !,you absolutely rock !,Not HS,0,0,"[3.729231119155884, -0.7638911008834839, -2.1195874214172363]",Not HS
62,24810,white countries are being colonized across the globe which will make white culture and societies impossible . war by demographics .,white countries are being colonized across the globe which will make white culture and societies impossible . war by demographics .,Implicit HS,2,1,"[-1.0938471555709839, 2.513660192489624, -0.21321585774421692]",Explicit HS
63,24811,CNN and Fox News support completely different sides...,cnn and fox news support completely different sides...,Not HS,0,0,"[2.929619312286377, -0.43613380193710327, -1.4936518669128418]",Not HS
64,24812,@ananavarro You people are hysterical. Dow up 26% since election!,@user you people are hysterical. dow up 26% since election!,Not HS,0,1,"[1.4870057106018066, 1.6570909023284912, -2.051168918609619]",Explicit HS
65,24813,Did Morocco let more migrants make dangerous #Spain crossing to get a good deal with EU? https://t.co/u2N96KOOzc https://t.co/W2RYJBP4zi,did morocco let more migrants make dangerous spain crossing to get a good deal with eu? url,Not HS,0,0,"[1.2151159048080444, 0.6050547361373901, -1.1374614238739014]",Not HS
66,24814,"@RITtigers @bangeo_brian @ISTatRIT @UN @ConversationUS This is really interesting! Thank you for sharing your expertise with refugees here in Jordan, many of whom we serve at our organization.","@user @user @user @user @user this is really interesting! thank you for sharing your expertise with refugees here in jordan, many of whom we serve at our organization.",Not HS,0,0,"[2.4089624881744385, -0.265545517206192, -1.4607937335968018]",Not HS
67,24815,So far everything has been interchangeable with no problems for me .,so far everything has been interchangeable with no problems for me .,Not HS,0,0,"[3.9044711589813232, -1.1634750366210938, -2.0592167377471924]",Not HS
68,24816,"Muslims are a problem in my opinion. They do not want to assimilate. They demand that everyone shows respect for Islam, but do they respect our laws? They establish sharia laws and polygamy.","muslims are a problem in my opinion. they do not want to assimilate. they demand that everyone shows respect for islam, but do they respect our laws? they establish sharia laws and polygamy.",Explicit HS,1,1,"[-1.4090310335159302, 3.209766387939453, -0.6425082087516785]",Explicit HS
69,24817,25 Hysterical Chinese Insults That You Should Know Today (NSFW) https://t.co/LeEma6oNwd,25 hysterical chinese insults that you should know today (nsfw) url,Not HS,0,0,"[2.8514788150787354, -1.0384635925292969, -1.5885634422302246]",Not HS
70,24818,"@RealJamesWoods I am not saying anything about #IllegalAliens.I did not just use the term #IllegalAliens.Would never do that.I once considered myself a raging capitalist, but we've come to a point where I would not object to #Twitler and other the big social media trusts being nationalized.","@user i am not saying anything about illegalaliens.i did not just use the term illegalaliens.would never do that.i once considered myself a raging capitalist, but we've come to a point where i would not object to twitler and other the big social media trusts being nationalized.",Not HS,0,0,"[1.3756427764892578, 1.3711512088775635, -1.607761263847351]",Not HS
71,24819,Physically disabled folks are all angry and useless.,physically disabled folks are all angry and useless.,Explicit HS,1,1,"[-0.5853744149208069, 2.2031750679016113, -0.679680585861206]",Explicit HS
72,24820,Islam is the worst ideology ever created .. Its teachings have caused great harm and destruction throughout the world.,islam is the worst ideology ever created .. its teachings have caused great harm and destruction throughout the world.,Explicit HS,1,1,"[-0.9250720739364624, 3.142340898513794, -1.1086877584457397]",Explicit HS
73,24821,"In the case of Trump's multiple allegations of sexual assault and rape, his followers called the women liars, and threatened them.","in the case of trump's multiple allegations of sexual assault and rape, his followers called the women liars, and threatened them.",Not HS,0,0,"[1.4547885656356812, 1.3882148265838623, -1.8982675075531006]",Not HS
74,24822,"Wow, looks like you're about to be induced on the ""fun"" game all your people are being forced into by ""peaceful"" muslim immigrants @RoyalFamily @KensingtonRoyal https://t.co/gh9R0fUfrC","wow, looks like you're about to be induced on the ""fun"" game all your people are being forced into by ""peaceful"" muslim immigrants @user @user url",Implicit HS,2,0,"[1.4375840425491333, 0.9602757692337036, -1.5725069046020508]",Not HS
75,24823,I do n't watch TV at home at all any more .,i do n't watch tv at home at all any more .,Not HS,0,0,"[3.2219033241271973, -0.9981254935264587, -1.688180685043335]",Not HS
76,24824,What is a Muslim? A worthless person with strange clothes and strange beliefs!,what is a muslim? a worthless person with strange clothes and strange beliefs!,Explicit HS,1,1,"[-0.8982333540916443, 2.187166452407837, -0.31396955251693726]",Explicit HS
77,24825,"@nowthisnews Something Trump has already done.How hard is it saying ""Radical Islamic Terrorism.""Go away. You sowed hatred and division for 8 years, now you're fomenting destruction.#BuildThatWall #MAGA","@user something trump has already done.how hard is it saying ""radical islamic terrorism.""go away. you sowed hatred and division for 8 years, now you're fomenting destruction.buildthatwall maga",Explicit HS,1,1,"[0.30418235063552856, 2.5126259326934814, -1.499253511428833]",Explicit HS
78,24826,"Us and UK face challenges from Islam, even if the world is already doomed. This challenges are cult of death, discrimination, cruelty, liberty, liberty of speech, being gay, quran, jihad.","us and uk face challenges from islam, even if the world is already doomed. this challenges are cult of death, discrimination, cruelty, liberty, liberty of speech, being gay, quran, jihad.",Explicit HS,1,1,"[-0.7548938989639282, 2.4756460189819336, -0.6727684140205383]",Explicit HS
79,24827,"Deport them and watch how beautiful Scandi countries become clean,safe and peaceful countries again.","deport them and watch how beautiful scandi countries become clean,safe and peaceful countries again.",Explicit HS,1,1,"[-0.5910871624946594, 1.713550329208374, -0.032700344920158386]",Explicit HS
80,24828,I plan on celebrating being White that entire 24 hours .,i plan on celebrating being white that entire 24 hours .,Not HS,0,0,"[1.949059247970581, -0.6374830603599548, -0.5630350708961487]",Not HS
81,24829,"Hurray, saving us $$$ in so many ways @potus @realDonaldTrump #LockThemUp #BuildTheWall #EndDACA #BoycottNFL #BoycottNike","hurray, saving us $$$ in so many ways @user @user lockthemup buildthewall enddaca boycottnfl boycottnike",Explicit HS,1,1,"[1.6721678972244263, 2.240798234939575, -2.7059364318847656]",Explicit HS
82,24830,"The new census has shown some 9.2 million non whites in England and Wales , this was a properly done census in my opinion and has shown that the white population of the UK is barely 50 million","the new census has shown some 9.2 million non whites in england and wales , this was a properly done census in my opinion and has shown that the white population of the uk is barely 50 million",Not HS,0,0,"[2.2608883380889893, -0.4279518127441406, -1.0700724124908447]",Not HS
83,24831,but they do need to deport any believers of the Qur'an as it is not compatible with western cultures.,but they do need to deport any believers of the qur'an as it is not compatible with western cultures.,Explicit HS,1,1,"[0.21700522303581238, 0.49877622723579407, -0.17659001052379608]",Explicit HS
84,24832,Such a shame that our government cares more about looking good in front the world then it does about the safty of its people .,such a shame that our government cares more about looking good in front the world then it does about the safty of its people .,Not HS,0,0,"[0.6370906829833984, 0.5325396656990051, -0.4072936475276947]",Not HS
85,24833,Muslim are terrorists that need to be defeated before they destroy Christianity.,muslim are terrorists that need to be defeated before they destroy christianity.,Explicit HS,1,1,"[-1.6204220056533813, 3.3732409477233887, -0.6650554537773132]",Explicit HS
86,24834,Please don't force REAL Americans to have to step up and defend our border. Some feelings might get hurt.  #SSSS  #SeeSomethingSaySomething  ICE 866-347-2423 #StopTheInvasion,please don't force real americans to have to step up and defend our border. some feelings might get hurt. ssss seesomethingsaysomething ice 866-347-2423 stoptheinvasion,Explicit HS,1,1,"[0.9149919748306274, 2.46821928024292, -2.27571177482605]",Explicit HS
87,24835,"women are basically childlike, incapable of serious thought and emotion. They should have no equal rights.","women are basically childlike, incapable of serious thought and emotion. they should have no equal rights.",Explicit HS,1,1,"[-1.041905403137207, 3.5942883491516113, -1.259844422340393]",Explicit HS
88,24836,"Muslims are not welcome in our country, they are dangerous.","muslims are not welcome in our country, they are dangerous.",Explicit HS,1,1,"[-1.6061128377914429, 3.833021640777588, -1.1593583822250366]",Explicit HS
89,24837,There are only two outspoken artists - Steve Hofmeyer and Sunette Bridges .,there are only two outspoken artists - steve hofmeyer and sunette bridges .,Not HS,0,0,"[2.761369466781616, -0.3516359031200409, -1.6841132640838623]",Not HS
90,24838,@TheRightDefense @lea_marlyere @vdare @AnnCoulter @realDonaldTrump Please President Trump #BuildThatWall,@user @user @user @user @user please president trump buildthatwall,Not HS,0,1,"[1.8507243394851685, 2.152374029159546, -2.8757290840148926]",Explicit HS
91,24839,Europe need more Breiviks,europe need more breiviks,Explicit HS,1,1,"[-0.03574033081531525, 2.4206581115722656, -1.4181714057922363]",Explicit HS
92,24840,@TelegraphNews while Scotland takes in many refugees there's a quiet disdain from the poorer in society they are being left behind forgotten,@user while scotland takes in many refugees there's a quiet disdain from the poorer in society they are being left behind forgotten,Not HS,0,1,"[0.22489985823631287, 1.432309865951538, -0.5547693371772766]",Explicit HS
93,24841,"For starters it would be good to obtain a few hundred thousand dollars for a small farm , or a million or two for a bigger one .","for starters it would be good to obtain a few hundred thousand dollars for a small farm , or a million or two for a bigger one .",Not HS,0,0,"[1.580932855606079, 0.1591799259185791, -0.9029507040977478]",Not HS
94,24842,"An undercount would allow the federal government to direct resources away from California, which has the largest #immigrant population in the country.  #Census takers could miss counting millions of #Californians, researchers say  https://t.co/m0xPMoAfHO","an undercount would allow the federal government to direct resources away from california, which has the largest immigrant population in the country. census takers could miss counting millions of californians, researchers say url",Not HS,0,0,"[1.6505317687988281, 0.23843365907669067, -0.9697811007499695]",Not HS
95,24843,I can vouch for Blades and bows I have done business with them many times and customer service brilliant if you got a problem they will sort it .,i can vouch for blades and bows i have done business with them many times and customer service brilliant if you got a problem they will sort it .,Not HS,0,0,"[3.3110878467559814, -0.7067234516143799, -1.8706905841827393]",Not HS
96,24844,Christianity brought us death and destruction of a beautiful culture.,christianity brought us death and destruction of a beautiful culture.,Explicit HS,1,1,"[-0.5042403936386108, 2.2283568382263184, -0.8360584378242493]",Explicit HS
97,24845,We Need a WALL #BuildThatWall,we need a wall buildthatwall,Explicit HS,1,1,"[0.5067238211631775, 2.7586774826049805, -2.115915060043335]",Explicit HS
98,24846,I ai n't deaf yet .,i ai n't deaf yet .,Not HS,0,0,"[3.381469249725342, -0.9316766262054443, -1.919043779373169]",Not HS
99,24847,@JulianAssange Dude you’re a truth traitor. You literally deal in stolen information. And not all men are like that - liar.,@user dude you’re a truth traitor. you literally deal in stolen information. and not all men are like that - liar.,Not HS,0,1,"[0.8167903423309326, 1.8307886123657227, -1.2061536312103271]",Explicit HS
100,24848,"And now, I'm sure that you will commit intellectual sabotage and not read or even acknowledge what I just said out of the irrational fear that you will burn in hell for even questioning your faith.","and now, i'm sure that you will commit intellectual sabotage and not read or even acknowledge what i just said out of the irrational fear that you will burn in hell for even questioning your faith.",Explicit HS,1,0,"[1.586165189743042, 1.1127679347991943, -1.5348703861236572]",Not HS
101,24849,@AMErikaNGIRLBOT Are we Trumpers doing enough ??? or waiting on Trump n his Team to get it done #StandUpnBeHeard #SpeakUpForTheUSA #MakeADifference #DoSomething #VoteRed2018 #VoteRedToSaveAmerica #VoteDemsOut #WalkAway #KAG2018 #BuildThatWall #DraintheSwa,@user are we trumpers doing enough ??? or waiting on trump n his team to get it done standupnbeheard speakupfortheusa makeadifference dosomething votered2018 voteredtosaveamerica votedemsout walkaway kag2018 buildthatwall draintheswa,Explicit HS,1,0,"[1.9772998094558716, 1.9633551836013794, -2.8331918716430664]",Not HS
102,24850,I went back and found the link to the video and TRIED to watch it but it was too wordy and very NOT convincing .,i went back and found the link to the video and tried to watch it but it was too wordy and very not convincing .,Not HS,0,0,"[3.945420742034912, -1.2746565341949463, -2.3543903827667236]",Not HS
103,24851,Why is Ca the melting pot of America it is so hard to fine people that have the same views on our white race as i have ?,why is ca the melting pot of america it is so hard to fine people that have the same views on our white race as i have ?,Not HS,0,1,"[0.22419250011444092, 0.7643493413925171, -0.2663302719593048]",Explicit HS
104,24852,The Juden never stop with the race mixing yet they do n't want it for themselves .......,the juden never stop with the race mixing yet they do n't want it for themselves .......,Explicit HS,1,1,"[0.20366820693016052, 1.4922536611557007, -0.7450164556503296]",Explicit HS
