,id,text,cleaned_text,label_name,label,pred,logits,pred_name
10,24758,"Of course seeing as you're one of them, you'd deny everything blindly in order to help your kind.","of course seeing as you're one of them, you'd deny everything blindly in order to help your kind.",Implicit HS,2,0,"[1.4661775827407837, -0.2872220277786255, -1.5576696395874023]",Not HS
11,24759,"I'm sick and tired of whining females. Being oppressed is just an individual problem, they will eventually get over it.","i'm sick and tired of whining females. being oppressed is just an individual problem, they will eventually get over it.",Explicit HS,1,1,"[-0.7189965844154358, 1.791290044784546, -1.20863938331604]",Explicit HS
12,24760,"I can't stand gay people. If one says they are perverts, he must be right.","i can't stand gay people. if one says they are perverts, he must be right.",Explicit HS,1,1,"[-1.6110360622406006, 2.1126701831817627, -0.6013380885124207]",Explicit HS
13,24761,Perhaps you would like to comment on the link below ?,perhaps you would like to comment on the link below ?,Not HS,0,0,"[2.337409496307373, -1.2079203128814697, -1.4957687854766846]",Not HS
14,24762,"Immigrants take our jobs, they take our country.","immigrants take our jobs, they take our country.",Explicit HS,1,1,"[-2.0322532653808594, 2.0764033794403076, 0.028631435707211494]",Explicit HS
15,24763,@John_KissMyBot @Lisa23503910 @realDonaldTrump Expose the Corruption #DeclassifyFISA #MAGA #AmericaFirst #KAG #BuildThatWall,@user @user @user expose the corruption declassifyfisa maga americafirst kag buildthatwall,Not HS,0,1,"[0.4074347913265228, 1.3755311965942383, -2.4150490760803223]",Explicit HS
16,24764,Long live Breivik!,long live breivik!,Explicit HS,1,0,"[0.9835741519927979, 0.2982015907764435, -2.0869123935699463]",Not HS
17,24765,"I have just followed the link for the BDP , tried to check the policies only to be shown a lot of Latin that translates as total gobbledegook !","i have just followed the link for the bdp , tried to check the policies only to be shown a lot of latin that translates as total gobbledegook !",Not HS,0,0,"[2.2495648860931396, -0.46121254563331604, -2.215954542160034]",Not HS
18,24766,Why would you want to be respectful of women if all women are the same?,why would you want to be respectful of women if all women are the same?,Explicit HS,1,1,"[-0.9176912307739258, 0.7904337644577026, -0.1324497014284134]",Explicit HS
19,24767,Allowing gays to donate blood compromises patient safety because of their sexual behavior that spreads diseases such as HIV.,allowing gays to donate blood compromises patient safety because of their sexual behavior that spreads diseases such as hiv.,Explicit HS,1,1,"[-1.1871144771575928, 1.5791293382644653, -0.4280144274234772]",Explicit HS
20,24768,"Australian here too , 1/4 Irish , 1/4 English , 1/4 Greek , 1/4 Latvian , 100 % white and damn proud of it too , plus my grandfather was is the ss Latvian legion which I feel was awesome .","australian here too , 1/4 irish , 1/4 english , 1/4 greek , 1/4 latvian , 100 % white and damn proud of it too , plus my grandfather was is the ss latvian legion which i feel was awesome .",Not HS,0,0,"[1.6209166049957275, -0.24687451124191284, -2.2502968311309814]",Not HS
21,24769,I just saw a bird fuckin another bird and when they were done they both flew in totally opposite directions... This best sums up my sex life,i just saw a bird fuckin another bird and when they were done they both flew in totally opposite directions... this best sums up my sex life,Not HS,0,0,"[2.052990436553955, -0.055834680795669556, -2.4584577083587646]",Not HS
22,24770,A citizen will have the right to bear arms and encouraged to exercise it .,a citizen will have the right to bear arms and encouraged to exercise it .,Not HS,0,1,"[-0.5533657073974609, 0.8675840497016907, -0.3919225037097931]",Explicit HS
23,24771,Illegal Alien Raped Girl In Kentucky via @USIACrimeReport@realDonaldTrump @GOPLeader #BuildTheWall #DeportThemAllStop Putting Citizens at unnecessary risk!#HonorYourOath#DeathPenalty,illegal alien raped girl in kentucky via @user @user buildthewall deportthemallstop putting citizens at unnecessary risk!honoryouroath#deathpenalty,Explicit HS,1,1,"[-0.6102595925331116, 2.3342361450195312, -2.107856512069702]",Explicit HS
24,24772,"@SteveScalise We voted to stop our invasion, not a tax cut.#BuildTheWall #DeportThemAll","@user we voted to stop our invasion, not a tax cut.buildthewall deportthemall",Explicit HS,1,1,"[-0.6027701497077942, 1.930251955986023, -1.6798532009124756]",Explicit HS
25,24773,@NBCNews They don't look mistreated. Give it up. They aren't migrant they are illegal. #BUILDTHEWALL #deportthemall #MyVoteCounts #TRUMP2020 #VoterID #BUILDTHEWALL #AMERICANSFIRST,@user they don't look mistreated. give it up. they aren't migrant they are illegal. buildthewall deportthemall myvotecounts trump2020 voterid buildthewall americansfirst,Explicit HS,1,1,"[0.025159528478980064, 1.7429237365722656, -2.3794803619384766]",Explicit HS
26,24774,Jesus will also protect His people.,jesus will also protect his people.,Not HS,0,1,"[-0.3597911298274994, 1.4226449728012085, -1.5026146173477173]",Explicit HS
27,24775,The churches also used to operate hospitals .,the churches also used to operate hospitals .,Not HS,0,0,"[1.4102996587753296, -0.2927189767360687, -1.5490983724594116]",Not HS
28,24776,"No , unfortunately he did n't .","no , unfortunately he did n't .",Not HS,0,0,"[2.1686503887176514, -1.440104365348816, -1.2581526041030884]",Not HS
29,24777,muslims are commanded to kill all jews ! see verse :,muslims are commanded to kill all jews ! see verse :,Explicit HS,1,1,"[-1.2096983194351196, 1.294956088066101, -0.4366390109062195]",Explicit HS
30,24778,@djf510 You mean it's not true?,@user you mean it's not true?,Not HS,0,0,"[2.3694684505462646, -1.0547784566879272, -1.8942432403564453]",Not HS
31,24779,Queers are just a bunch of disgusting faggots. They should be isolated.,queers are just a bunch of disgusting faggots. they should be isolated.,Explicit HS,1,1,"[-1.3785942792892456, 2.3827567100524902, -1.1323670148849487]",Explicit HS
32,24780,little black kid gets his ass kicked - YouTube Because I always enjoy these videos .,little black kid gets his ass kicked - youtube because i always enjoy these videos .,Not HS,0,0,"[2.030748128890991, -0.2434445470571518, -2.3865292072296143]",Not HS
33,24781,In one year 2.2 million people were incinerated in these very chambers .,in one year 2.2 million people were incinerated in these very chambers .,Not HS,0,1,"[-0.401211678981781, 1.1331303119659424, -0.7974024415016174]",Explicit HS
34,24782,If we didn't do that we just have to drop a few nukes or napalm on this piece of lunatic landscape and the problem would be solved.,if we didn't do that we just have to drop a few nukes or napalm on this piece of lunatic landscape and the problem would be solved.,Explicit HS,1,1,"[-0.6957027316093445, 1.992069125175476, -1.438420295715332]",Explicit HS
35,24783,"The more we learn about the activities of the noble illegal aliens who are just trying to make a better life, the more we see that crossing the border illegally is only the beginning of their lawlessness in the US. #BuildThatWall","the more we learn about the activities of the noble illegal aliens who are just trying to make a better life, the more we see that crossing the border illegally is only the beginning of their lawlessness in the us. buildthatwall",Explicit HS,1,1,"[-0.7740095853805542, 1.8536897897720337, -1.0321118831634521]",Explicit HS
36,24784,"@AnnCoulter Yeah, asking for the truth could be characterized as ""Most Hysterical Woman"" by someone who has no idea what a Woman actually IS.","@user yeah, asking for the truth could be characterized as ""most hysterical woman"" by someone who has no idea what a woman actually is.",Not HS,0,0,"[1.6080700159072876, -0.6307655572891235, -1.323106288909912]",Not HS
37,24785,@timesofindia To teach the art of Goondaism&amp;giving shelters to illegal immigrants&amp;make UK also boil like WB in India,@user to teach the art of goondaism&amp;giving shelters to illegal immigrants&amp;make uk also boil like wb in india,Not HS,0,1,"[0.36146828532218933, 0.47743016481399536, -1.3685204982757568]",Explicit HS
38,24786,Islam is not a religion of peace! And Islam is a system of oppression and slavery! Islam is a criminal ideology that has caused the death of over 5 million Africans!,islam is not a religion of peace! and islam is a system of oppression and slavery! islam is a criminal ideology that has caused the death of over 5 million africans!,Explicit HS,1,1,"[-1.6431804895401, 2.105959415435791, -0.5912102460861206]",Explicit HS
39,24787,"You need some white culture , and a dictionary .","you need some white culture , and a dictionary .",Not HS,0,0,"[1.7687212228775024, -0.8729492425918579, -1.5739954710006714]",Not HS
40,24788,"When a system of government is dominated by one racial group such as the jews, especially when there is a tendency for them to live together, establish rules, and organize and enact laws, then these are signs of a rotten society.","when a system of government is dominated by one racial group such as the jews, especially when there is a tendency for them to live together, establish rules, and organize and enact laws, then these are signs of a rotten society.",Explicit HS,1,1,"[-0.8962260484695435, 1.0491708517074585, -0.20423100888729095]",Explicit HS
41,24789,Illegal Immigrant Beheads 13-Year-Old Girl  after he forces her to watch Grandmothers Murder  this is what @SenateDems Support Killing by Illegals as they protect them in #SanctuaryCities  #Trump #MAGA @FoxNews  Media Blackout https://t.co/fNjjo728lq via @yournewswire,illegal immigrant beheads 13-year-old girl after he forces her to watch grandmothers murder this is what @user support killing by illegals as they protect them in sanctuarycities trump maga @user media blackout url,Explicit HS,1,1,"[0.66770339012146, 1.067675232887268, -2.3948118686676025]",Explicit HS
42,24790,Communists Take Down Greek Government Website Over Athens Fire Disaster Response Time https://t.co/WO0tbViY3C #Greece #Anonymous won't be taking down terrorists #rapefugee websites any time soon.,communists take down greek government website over athens fire disaster response time url,Explicit HS,1,0,"[1.1206729412078857, -0.0971720814704895, -1.661541223526001]",Not HS
43,24791,"Indeed they are , and if one does n't stop for a moment to consider the implications of that , they do n't see the obvious contraction in terms .","indeed they are , and if one does n't stop for a moment to consider the implications of that , they do n't see the obvious contraction in terms .",Not HS,0,0,"[2.3192811012268066, -1.0392462015151978, -1.7612178325653076]",Not HS
44,24792,This plague on the Earth must be stopped.,this plague on the earth must be stopped.,Explicit HS,1,1,"[-0.7546989917755127, 1.8940411806106567, -1.29597806930542]",Explicit HS
45,24793,: csp poll ( 2015 ): 29 % of muslim-americans : violence against those who insult muhammad is acceptable, : csp poll ( 2015 ): 29 % of muslim-americans : violence against those who insult muhammad is acceptable,Explicit HS,1,0,"[0.3310243785381317, 0.10763628780841827, -0.901802659034729]",Not HS
46,24794,if youre not white youre not american.,if youre not white youre not american.,Implicit HS,2,0,"[0.9369713664054871, 0.03806331753730774, -1.4948632717132568]",Not HS
47,24795,We have a new line of shirts comming out to help keep the funds comming in for the land base .,we have a new line of shirts comming out to help keep the funds comming in for the land base .,Not HS,0,0,"[2.0202455520629883, -0.6425458788871765, -1.9797724485397339]",Not HS
48,24796,"Very nice I have a problem with clutter in my room , I would need to throw a hell of a lot out to make mine over but good job","very nice i have a problem with clutter in my room , i would need to throw a hell of a lot out to make mine over but good job",Not HS,0,0,"[1.8186975717544556, -0.14387217164039612, -2.2792625427246094]",Not HS
49,24797, disabled peoples existence is basically an excuse for lazy people to sit around all day, disabled peoples existence is basically an excuse for lazy people to sit around all day,Implicit HS,2,1,"[-1.3662023544311523, 1.5885363817214966, 0.015568921342492104]",Explicit HS
50,24798,@Paulferrar2892 @rms_xox7 Hell do you think you are to call my friend a fucking skank?! Just because she's bringing… https://t.co/kVOIDSz3SN,@user @user hell do you think you are to call my friend a fucking skank?! just because she's bringing… url,Not HS,0,0,"[1.5357047319412231, -0.3984472155570984, -1.7969324588775635]",Not HS
51,24799,The Holocaust cannot be remembered in the present time because the alleged genocides of the 19th century did not happen in the past. This nonsense will never go away.,the holocaust cannot be remembered in the present time because the alleged genocides of the 19th century did not happen in the past. this nonsense will never go away.,Implicit HS,2,1,"[-0.8839542269706726, 1.7608212232589722, -0.7918485999107361]",Explicit HS
52,24800,"Don't you just love our city? In Buffalo, a coding program seeks to open tech career doors for #immigrant girls. #RefugeesWelcome #ImmigrantsWelcome https://t.co/bZpvhwynEM","don't you just love our city? in buffalo, a coding program seeks to open tech career doors for immigrant girls. refugeeswelcome immigrantswelcome url",Not HS,0,0,"[0.9583501815795898, 0.18165326118469238, -1.8692920207977295]",Not HS
53,24801,"Welcome back , I hope you make s/f a habit .","welcome back , i hope you make s/f a habit .",Not HS,0,0,"[1.8750313520431519, -0.5261162519454956, -1.7957994937896729]",Not HS
54,24802,Evidence?,evidence?,Not HS,0,0,"[1.7463780641555786, -1.2230472564697266, -1.0702519416809082]",Not HS
55,24803, some people should be forced to be euthanized, some people should be forced to be euthanized,Implicit HS,2,1,"[-0.5909386873245239, 2.0157313346862793, -1.6211644411087036]",Explicit HS
56,24804,Not to mention that the US just helped the libyans free themselves from Gaddafi.,not to mention that the us just helped the libyans free themselves from gaddafi.,Not HS,0,1,"[-0.7063444256782532, 1.4279850721359253, -0.706878125667572]",Explicit HS
57,24805,@POTUS -Since they have for years sent their best &amp; brightest to the US illegally NOW is the time to #sendThemBack to help in their homelands. We have a MORAL OBLIGATION to do so before situations worsen! #MAGA @VP @ICEgov @DHSgov #BuildTheWall https:,@user -since they have for years sent their best &amp; brightest to the us illegally now is the time to sendthemback to help in their homelands. we have a moral obligation to do so before situations worsen! maga @user @user @user buildthewall url,Explicit HS,1,0,"[1.2599973678588867, 0.6930039525032043, -2.729497194290161]",Not HS
58,24806,Hmmmm. not a fan of the Hydroshok round .,hmmmm. not a fan of the hydroshok round .,Not HS,0,0,"[2.495722532272339, -0.9529275894165039, -2.093095541000366]",Not HS
59,24807,FUCK YOU HARVEY WEINSTEIN! Anyone who has suffered from rape and I mean all. Lock him up. I stayed silent for 24 hours. Going sue me HW?,fuck you harvey weinstein! anyone who has suffered from rape and i mean all. lock him up. i stayed silent for 24 hours. going sue me hw?,Not HS,0,1,"[0.4334363043308258, 1.4021483659744263, -2.4222075939178467]",Explicit HS
60,24808,"Welcome to Stormfront , Eldritch !","welcome to stormfront , eldritch !",Not HS,0,0,"[1.3599392175674438, -0.056743159890174866, -2.2317378520965576]",Not HS
61,24809,You absolutely rock !,you absolutely rock !,Not HS,0,0,"[1.6593188047409058, -0.313379168510437, -2.0745882987976074]",Not HS
62,24810,white countries are being colonized across the globe which will make white culture and societies impossible . war by demographics .,white countries are being colonized across the globe which will make white culture and societies impossible . war by demographics .,Implicit HS,2,1,"[-1.6755727529525757, 1.7840089797973633, 0.11571567505598068]",Explicit HS
63,24811,CNN and Fox News support completely different sides...,cnn and fox news support completely different sides...,Not HS,0,0,"[2.216404914855957, -0.8645631074905396, -1.9975593090057373]",Not HS
64,24812,@ananavarro You people are hysterical. Dow up 26% since election!,@user you people are hysterical. dow up 26% since election!,Not HS,0,1,"[0.47641125321388245, 1.1111828088760376, -2.139368772506714]",Explicit HS
65,24813,Did Morocco let more migrants make dangerous #Spain crossing to get a good deal with EU? https://t.co/u2N96KOOzc https://t.co/W2RYJBP4zi,did morocco let more migrants make dangerous spain crossing to get a good deal with eu? url,Not HS,0,0,"[1.1861265897750854, -0.6102666854858398, -0.8621785044670105]",Not HS
66,24814,"@RITtigers @bangeo_brian @ISTatRIT @UN @ConversationUS This is really interesting! Thank you for sharing your expertise with refugees here in Jordan, many of whom we serve at our organization.","@user @user @user @user @user this is really interesting! thank you for sharing your expertise with refugees here in jordan, many of whom we serve at our organization.",Not HS,0,0,"[2.134805917739868, -0.2993731200695038, -2.5240318775177]",Not HS
67,24815,So far everything has been interchangeable with no problems for me .,so far everything has been interchangeable with no problems for me .,Not HS,0,0,"[2.4228148460388184, -0.7861627340316772, -2.2066781520843506]",Not HS
68,24816,"Muslims are a problem in my opinion. They do not want to assimilate. They demand that everyone shows respect for Islam, but do they respect our laws? They establish sharia laws and polygamy.","muslims are a problem in my opinion. they do not want to assimilate. they demand that everyone shows respect for islam, but do they respect our laws? they establish sharia laws and polygamy.",Explicit HS,1,1,"[-1.730222225189209, 2.000628709793091, -0.46621009707450867]",Explicit HS
69,24817,25 Hysterical Chinese Insults That You Should Know Today (NSFW) https://t.co/LeEma6oNwd,25 hysterical chinese insults that you should know today (nsfw) url,Not HS,0,0,"[2.2615795135498047, -1.4731122255325317, -1.3127872943878174]",Not HS
70,24818,"@RealJamesWoods I am not saying anything about #IllegalAliens.I did not just use the term #IllegalAliens.Would never do that.I once considered myself a raging capitalist, but we've come to a point where I would not object to #Twitler and other the big social media trusts being nationalized.","@user i am not saying anything about illegalaliens.i did not just use the term illegalaliens.would never do that.i once considered myself a raging capitalist, but we've come to a point where i would not object to twitler and other the big social media trusts being nationalized.",Not HS,0,0,"[1.1532100439071655, 0.5159583687782288, -2.243482828140259]",Not HS
71,24819,Physically disabled folks are all angry and useless.,physically disabled folks are all angry and useless.,Explicit HS,1,1,"[-0.7271261811256409, 1.8074620962142944, -1.2301760911941528]",Explicit HS
72,24820,Islam is the worst ideology ever created .. Its teachings have caused great harm and destruction throughout the world.,islam is the worst ideology ever created .. its teachings have caused great harm and destruction throughout the world.,Explicit HS,1,1,"[-1.2587811946868896, 2.2519755363464355, -1.022546648979187]",Explicit HS
73,24821,"In the case of Trump's multiple allegations of sexual assault and rape, his followers called the women liars, and threatened them.","in the case of trump's multiple allegations of sexual assault and rape, his followers called the women liars, and threatened them.",Not HS,0,1,"[0.5898467898368835, 1.3839302062988281, -2.3449771404266357]",Explicit HS
74,24822,"Wow, looks like you're about to be induced on the ""fun"" game all your people are being forced into by ""peaceful"" muslim immigrants @RoyalFamily @KensingtonRoyal https://t.co/gh9R0fUfrC","wow, looks like you're about to be induced on the ""fun"" game all your people are being forced into by ""peaceful"" muslim immigrants @user @user url",Implicit HS,2,0,"[1.2241111993789673, 0.11035237461328506, -1.9757269620895386]",Not HS
75,24823,I do n't watch TV at home at all any more .,i do n't watch tv at home at all any more .,Not HS,0,0,"[2.2011327743530273, -0.9914852380752563, -1.7280302047729492]",Not HS
76,24824,What is a Muslim? A worthless person with strange clothes and strange beliefs!,what is a muslim? a worthless person with strange clothes and strange beliefs!,Explicit HS,1,1,"[-1.7880369424819946, 1.628140926361084, 0.21840685606002808]",Explicit HS
77,24825,"@nowthisnews Something Trump has already done.How hard is it saying ""Radical Islamic Terrorism.""Go away. You sowed hatred and division for 8 years, now you're fomenting destruction.#BuildThatWall #MAGA","@user something trump has already done.how hard is it saying ""radical islamic terrorism.""go away. you sowed hatred and division for 8 years, now you're fomenting destruction.buildthatwall maga",Explicit HS,1,1,"[-0.6897795796394348, 1.9896703958511353, -1.4749174118041992]",Explicit HS
78,24826,"Us and UK face challenges from Islam, even if the world is already doomed. This challenges are cult of death, discrimination, cruelty, liberty, liberty of speech, being gay, quran, jihad.","us and uk face challenges from islam, even if the world is already doomed. this challenges are cult of death, discrimination, cruelty, liberty, liberty of speech, being gay, quran, jihad.",Explicit HS,1,1,"[-0.6854456067085266, 1.5214264392852783, -1.094877004623413]",Explicit HS
79,24827,"Deport them and watch how beautiful Scandi countries become clean,safe and peaceful countries again.","deport them and watch how beautiful scandi countries become clean,safe and peaceful countries again.",Explicit HS,1,1,"[-1.2833726406097412, 2.0524420738220215, -0.7685953974723816]",Explicit HS
80,24828,I plan on celebrating being White that entire 24 hours .,i plan on celebrating being white that entire 24 hours .,Not HS,0,0,"[1.4655250310897827, -0.3752230703830719, -1.515709638595581]",Not HS
81,24829,"Hurray, saving us $$$ in so many ways @potus @realDonaldTrump #LockThemUp #BuildTheWall #EndDACA #BoycottNFL #BoycottNike","hurray, saving us $$$ in so many ways @user @user lockthemup buildthewall enddaca boycottnfl boycottnike",Explicit HS,1,1,"[0.7137876152992249, 1.1069759130477905, -2.5290253162384033]",Explicit HS
82,24830,"The new census has shown some 9.2 million non whites in England and Wales , this was a properly done census in my opinion and has shown that the white population of the UK is barely 50 million","the new census has shown some 9.2 million non whites in england and wales , this was a properly done census in my opinion and has shown that the white population of the uk is barely 50 million",Not HS,0,0,"[1.7699238061904907, -0.3937920331954956, -1.7120485305786133]",Not HS
83,24831,but they do need to deport any believers of the Qur'an as it is not compatible with western cultures.,but they do need to deport any believers of the qur'an as it is not compatible with western cultures.,Explicit HS,1,1,"[0.221166729927063, 0.8514432907104492, -1.1761906147003174]",Explicit HS
84,24832,Such a shame that our government cares more about looking good in front the world then it does about the safty of its people .,such a shame that our government cares more about looking good in front the world then it does about the safty of its people .,Not HS,0,1,"[0.06683406978845596, 0.5355490446090698, -0.8340498805046082]",Explicit HS
85,24833,Muslim are terrorists that need to be defeated before they destroy Christianity.,muslim are terrorists that need to be defeated before they destroy christianity.,Explicit HS,1,1,"[-1.8416699171066284, 2.2812106609344482, -0.4579094350337982]",Explicit HS
86,24834,Please don't force REAL Americans to have to step up and defend our border. Some feelings might get hurt.  #SSSS  #SeeSomethingSaySomething  ICE 866-347-2423 #StopTheInvasion,please don't force real americans to have to step up and defend our border. some feelings might get hurt. ssss seesomethingsaysomething ice 866-347-2423 stoptheinvasion,Explicit HS,1,1,"[0.3174068033695221, 1.4310247898101807, -2.28924298286438]",Explicit HS
87,24835,"women are basically childlike, incapable of serious thought and emotion. They should have no equal rights.","women are basically childlike, incapable of serious thought and emotion. they should have no equal rights.",Explicit HS,1,1,"[-1.6781268119812012, 2.1468169689178467, -0.5886029005050659]",Explicit HS
88,24836,"Muslims are not welcome in our country, they are dangerous.","muslims are not welcome in our country, they are dangerous.",Explicit HS,1,1,"[-1.5741914510726929, 2.569456100463867, -1.0420702695846558]",Explicit HS
89,24837,There are only two outspoken artists - Steve Hofmeyer and Sunette Bridges .,there are only two outspoken artists - steve hofmeyer and sunette bridges .,Not HS,0,0,"[1.8451513051986694, -0.7943829298019409, -1.8607876300811768]",Not HS
90,24838,@TheRightDefense @lea_marlyere @vdare @AnnCoulter @realDonaldTrump Please President Trump #BuildThatWall,@user @user @user @user @user please president trump buildthatwall,Not HS,0,0,"[1.2700705528259277, 0.8046647310256958, -2.803253650665283]",Not HS
91,24839,Europe need more Breiviks,europe need more breiviks,Explicit HS,1,1,"[-0.47661247849464417, 1.5551884174346924, -1.5384082794189453]",Explicit HS
92,24840,@TelegraphNews while Scotland takes in many refugees there's a quiet disdain from the poorer in society they are being left behind forgotten,@user while scotland takes in many refugees there's a quiet disdain from the poorer in society they are being left behind forgotten,Not HS,0,0,"[0.6043688654899597, 0.3295421600341797, -1.1292837858200073]",Not HS
93,24841,"For starters it would be good to obtain a few hundred thousand dollars for a small farm , or a million or two for a bigger one .","for starters it would be good to obtain a few hundred thousand dollars for a small farm , or a million or two for a bigger one .",Not HS,0,0,"[1.679577350616455, -0.9012507796287537, -1.465582251548767]",Not HS
94,24842,"An undercount would allow the federal government to direct resources away from California, which has the largest #immigrant population in the country.  #Census takers could miss counting millions of #Californians, researchers say  https://t.co/m0xPMoAfHO","an undercount would allow the federal government to direct resources away from california, which has the largest immigrant population in the country. census takers could miss counting millions of californians, researchers say url",Not HS,0,0,"[1.4794039726257324, -0.06441674381494522, -1.8578490018844604]",Not HS
95,24843,I can vouch for Blades and bows I have done business with them many times and customer service brilliant if you got a problem they will sort it .,i can vouch for blades and bows i have done business with them many times and customer service brilliant if you got a problem they will sort it .,Not HS,0,0,"[2.5588698387145996, -0.6641983389854431, -2.3469455242156982]",Not HS
96,24844,Christianity brought us death and destruction of a beautiful culture.,christianity brought us death and destruction of a beautiful culture.,Explicit HS,1,1,"[-1.530962347984314, 2.1285228729248047, -0.5508825182914734]",Explicit HS
97,24845,We Need a WALL #BuildThatWall,we need a wall buildthatwall,Explicit HS,1,1,"[0.23710007965564728, 0.7945404648780823, -1.5549308061599731]",Explicit HS
98,24846,I ai n't deaf yet .,i ai n't deaf yet .,Not HS,0,0,"[2.1066465377807617, -1.3921394348144531, -1.3427201509475708]",Not HS
99,24847,@JulianAssange Dude you’re a truth traitor. You literally deal in stolen information. And not all men are like that - liar.,@user dude you’re a truth traitor. you literally deal in stolen information. and not all men are like that - liar.,Not HS,0,1,"[1.0403623580932617, 1.061055302619934, -2.5067074298858643]",Explicit HS
100,24848,"And now, I'm sure that you will commit intellectual sabotage and not read or even acknowledge what I just said out of the irrational fear that you will burn in hell for even questioning your faith.","and now, i'm sure that you will commit intellectual sabotage and not read or even acknowledge what i just said out of the irrational fear that you will burn in hell for even questioning your faith.",Explicit HS,1,0,"[1.4169198274612427, 0.11940525472164154, -2.231884717941284]",Not HS
101,24849,@AMErikaNGIRLBOT Are we Trumpers doing enough ??? or waiting on Trump n his Team to get it done #StandUpnBeHeard #SpeakUpForTheUSA #MakeADifference #DoSomething #VoteRed2018 #VoteRedToSaveAmerica #VoteDemsOut #WalkAway #KAG2018 #BuildThatWall #DraintheSwa,@user are we trumpers doing enough ??? or waiting on trump n his team to get it done standupnbeheard speakupfortheusa makeadifference dosomething votered2018 voteredtosaveamerica votedemsout walkaway kag2018 buildthatwall draintheswa,Explicit HS,1,0,"[1.307705283164978, 0.707879900932312, -2.7741658687591553]",Not HS
102,24850,I went back and found the link to the video and TRIED to watch it but it was too wordy and very NOT convincing .,i went back and found the link to the video and tried to watch it but it was too wordy and very not convincing .,Not HS,0,0,"[2.4564733505249023, -0.9112845659255981, -2.0907576084136963]",Not HS
103,24851,Why is Ca the melting pot of America it is so hard to fine people that have the same views on our white race as i have ?,why is ca the melting pot of america it is so hard to fine people that have the same views on our white race as i have ?,Not HS,0,0,"[0.621509850025177, 0.21382297575473785, -0.9580569267272949]",Not HS
104,24852,The Juden never stop with the race mixing yet they do n't want it for themselves .......,the juden never stop with the race mixing yet they do n't want it for themselves .......,Explicit HS,1,1,"[-1.1379939317703247, 1.862446665763855, -0.823543131351471]",Explicit HS
